Count,Date,Hour,Temperature,Humidity,Wind,Visibility,Dew,Solar,Rainfall,Snowfall,Seasons,Holiday,Functioning,ID
171,14/12/2017,0,-9.5,50,0.6,1953,-18,0,0,0,Winter,No Holiday,Yes,420722
170,14/12/2017,1,-9.8,48,0.8,2000,-18.7,0,0,0,Winter,No Holiday,Yes,886164
107,14/12/2017,2,-10.6,44,0.8,1903,-20.5,0,0,0,Winter,No Holiday,Yes,942776
80,14/12/2017,3,-10.7,48,0.4,1651,-19.6,0,0,0,Winter,No Holiday,Yes,779533
52,14/12/2017,4,-11,50,0.8,1718,-19.4,0,0,0,Winter,No Holiday,Yes,728071
62,14/12/2017,5,-10.8,48,0.8,1648,-19.6,0,0,0,Winter,No Holiday,Yes,688190
108,14/12/2017,6,-11,55,0.8,1541,-18.2,0,0,0,Winter,No Holiday,Yes,579242
279,14/12/2017,7,-10.9,57,1.1,1387,-17.7,0,0,0,Winter,No Holiday,Yes,500144
621,14/12/2017,8,-10.4,54,1.1,1432,-17.9,0.01,0,0,Winter,No Holiday,Yes,686777
305,14/12/2017,9,-9.4,44,0.5,1680,-19.4,0.13,0,0,Winter,No Holiday,Yes,544003
189,14/12/2017,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,Winter,No Holiday,Yes,669653
247,14/12/2017,11,-6.1,38,1,1587,-18.1,0.52,0,0,Winter,No Holiday,Yes,967984
278,14/12/2017,12,-4.9,34,1.3,1768,-18.3,0.6,0,0,Winter,No Holiday,Yes,621729
282,14/12/2017,13,-3.8,32,0.9,1827,-18.1,0.52,0,0,Winter,No Holiday,Yes,762905
294,14/12/2017,14,-2.7,28,0.7,1857,-18.7,0.65,0,0,Winter,No Holiday,Yes,599791
301,14/12/2017,15,-2.5,29,1.1,1667,-18.1,0.48,0,0,Winter,No Holiday,Yes,455548
335,14/12/2017,16,-2.4,28,0.9,1878,-18.4,0.35,0,0,Winter,No Holiday,Yes,455088
382,14/12/2017,17,-2.9,31,0.6,1723,-17.7,0.09,0,0,Winter,No Holiday,Yes,307214
612,14/12/2017,18,-3.5,35,1.1,1414,-16.7,0,0,0,Winter,No Holiday,Yes,993790
410,14/12/2017,19,-4.2,40,0.9,1216,-15.8,0,0,0,Winter,No Holiday,Yes,504352
277,14/12/2017,20,-4.8,43,1.1,1397,-15.4,0,0,0,Winter,No Holiday,Yes,968486
316,14/12/2017,21,-4.8,45,0.8,1351,-14.9,0,0,0,Winter,No Holiday,Yes,555212
309,14/12/2017,22,-4.9,44,1.1,1369,-15.3,0,0,0,Winter,No Holiday,Yes,191332
211,14/12/2017,23,-5.6,53,1.2,1290,-13.6,0,0,0,Winter,No Holiday,Yes,414049
227,15/12/2017,0,-5.7,53,0.6,1262,-13.7,0,0,0,Winter,No Holiday,Yes,905798
241,15/12/2017,1,-6.3,57,0.4,1148,-13.4,0,0,0,Winter,No Holiday,Yes,886892
162,15/12/2017,2,-6.8,58,0.4,1089,-13.6,0,0,0,Winter,No Holiday,Yes,756837
110,15/12/2017,3,-6.9,56,0.5,1111,-14.2,0,0,0,Winter,No Holiday,Yes,115159
69,15/12/2017,4,-7.1,59,0.8,1058,-13.7,0,0,0,Winter,No Holiday,Yes,303918
68,15/12/2017,5,-7.5,64,0.9,989,-13.1,0,0,0,Winter,No Holiday,Yes,429256
129,15/12/2017,6,-7.4,64,0.7,906,-13,0,0,0,Winter,No Holiday,Yes,861569
285,15/12/2017,7,-7,63,0.6,865,-12.8,0,0,0,Winter,No Holiday,Yes,403467
658,15/12/2017,8,-6.6,64,1.1,791,-12.2,0,0,0,Winter,No Holiday,Yes,300830
330,15/12/2017,9,-5.9,60,0.6,691,-12.4,0.09,0,0,Winter,No Holiday,Yes,410413
221,15/12/2017,10,-4.6,52,0.8,648,-12.9,0.34,0,0,Winter,No Holiday,Yes,834580
279,15/12/2017,11,-2.9,46,1,809,-12.9,0.42,0,0,Winter,No Holiday,Yes,564957
309,15/12/2017,12,-2.5,43,0.7,895,-13.3,0.34,0,0,Winter,No Holiday,Yes,790864
325,15/12/2017,13,-1.6,40,0.3,868,-13.4,0.32,0,0,Winter,No Holiday,Yes,600905
329,15/12/2017,14,-0.7,39,0.8,826,-12.9,0.35,0,0,Winter,No Holiday,Yes,392826
342,15/12/2017,15,0.1,35,1.5,946,-13.5,0.42,0,0,Winter,No Holiday,Yes,673341
354,15/12/2017,16,0,37,0.6,994,-12.9,0.13,0,0,Winter,No Holiday,Yes,253965
464,15/12/2017,17,-0.2,39,0.8,1016,-12.5,0,0,0,Winter,No Holiday,Yes,137204
682,15/12/2017,18,0.1,43,0.9,1485,-11,0,0,0,Winter,No Holiday,Yes,770667
451,15/12/2017,19,0.6,41,1.2,1550,-11.1,0,0,0,Winter,No Holiday,Yes,810125
320,15/12/2017,20,0.9,42,1.2,1113,-10.5,0,0,0,Winter,No Holiday,Yes,579301
300,15/12/2017,21,0.7,47,2.7,1283,-9.3,0,0,0,Winter,No Holiday,Yes,181623
296,15/12/2017,22,-0.1,49,2,870,-9.5,0,0,0,Winter,No Holiday,Yes,617828
247,15/12/2017,23,-1.3,60,2.5,792,-8,0,0,0,Winter,No Holiday,Yes,145747
217,16/12/2017,0,-2.6,73,3.4,787,-6.7,0,0,0,Winter,No Holiday,Yes,945747
302,16/12/2017,1,-3.4,76,2.9,582,-7,0,0,0,Winter,No Holiday,Yes,902757
228,16/12/2017,2,-4.1,73,2.1,567,-8.2,0,0,0,Winter,No Holiday,Yes,271367
129,16/12/2017,3,-4.5,71,1.6,651,-8.9,0,0,0,Winter,No Holiday,Yes,302366
80,16/12/2017,4,-5,70,2.7,702,-9.6,0,0,0,Winter,No Holiday,Yes,365308
45,16/12/2017,5,-5.6,72,2,662,-9.8,0,0,0,Winter,No Holiday,Yes,794420
66,16/12/2017,6,-6.1,69,2.9,765,-10.8,0,0,0,Winter,No Holiday,Yes,683008
90,16/12/2017,7,-6.7,64,2.1,977,-12.3,0,0,0,Winter,No Holiday,Yes,688701
190,16/12/2017,8,-7.3,62,2.6,1112,-13.3,0,0,0,Winter,No Holiday,Yes,509678
195,16/12/2017,9,-7.2,47,2.8,1724,-16.6,0.18,0,0,Winter,No Holiday,Yes,946314
201,16/12/2017,10,-6.2,42,2.3,1893,-17,0.52,0,0,Winter,No Holiday,Yes,701657
239,16/12/2017,11,-5.2,30,4,1991,-20.1,0.86,0,0,Winter,No Holiday,Yes,562823
252,16/12/2017,12,-4.1,28,3.8,1998,-19.9,1.08,0,0,Winter,No Holiday,Yes,361964
296,16/12/2017,13,-3.7,23,4,1980,-21.8,1.12,0,0,Winter,No Holiday,Yes,940100
292,16/12/2017,14,-3.4,22,4.3,1966,-22.1,1.07,0,0,Winter,No Holiday,Yes,665518
291,16/12/2017,15,-3.3,22,5,2000,-22,0.86,0,0,Winter,No Holiday,Yes,178329
258,16/12/2017,16,-3.3,24,3.5,2000,-21,0.54,0,0,Winter,No Holiday,Yes,616289
277,16/12/2017,17,-4.6,26,2.6,2000,-21.2,0.17,0,0,Winter,No Holiday,Yes,833228
212,16/12/2017,18,-5.3,28,3.5,2000,-21,0,0,0,Winter,No Holiday,Yes,246785
173,16/12/2017,19,-6,32,2.4,2000,-20,0,0,0,Winter,No Holiday,Yes,629708
143,16/12/2017,20,-6.6,37,3.4,2000,-18.9,0,0,0,Winter,No Holiday,Yes,427960
159,16/12/2017,21,-7.1,39,3.2,2000,-18.7,0,0,0,Winter,No Holiday,Yes,559029
155,16/12/2017,22,-7.6,41,1.6,2000,-18.6,0,0,0,Winter,No Holiday,Yes,564878
142,16/12/2017,23,-8,41,2.2,2000,-18.9,0,0,0,Winter,No Holiday,Yes,660573
175,17/12/2017,0,-8.1,41,2,2000,-19,0,0,0,Winter,No Holiday,Yes,707557
146,17/12/2017,1,-8.4,40,1.6,2000,-19.6,0,0,0,Winter,No Holiday,Yes,697987
132,17/12/2017,2,-8.7,40,2.8,2000,-19.8,0,0,0,Winter,No Holiday,Yes,426893
100,17/12/2017,3,-9,40,3.1,2000,-20.1,0,0,0,Winter,No Holiday,Yes,896821
41,17/12/2017,4,-9.5,40,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes,635948
31,17/12/2017,5,-9.7,41,3.1,2000,-20.5,0,0,0,Winter,No Holiday,Yes,872685
39,17/12/2017,6,-9.9,42,2.3,2000,-20.4,0,0,0,Winter,No Holiday,Yes,836319
53,17/12/2017,7,-10.2,42,2.3,2000,-20.6,0,0,0,Winter,No Holiday,Yes,638286
94,17/12/2017,8,-10.7,43,0.9,2000,-20.8,0,0,0,Winter,No Holiday,Yes,706655
122,17/12/2017,9,-10.5,38,1.1,1950,-22.1,0.19,0,0,Winter,No Holiday,Yes,115643
142,17/12/2017,10,-8.5,31,1.5,1997,-22.6,0.58,0,0,Winter,No Holiday,Yes,664739
189,17/12/2017,11,-7.2,29,1.8,1926,-22.2,0.88,0,0,Winter,No Holiday,Yes,690768
216,17/12/2017,12,-4.9,25,2.6,1966,-21.9,1.08,0,0,Winter,No Holiday,Yes,859324
223,17/12/2017,13,-4.5,25,3.2,1989,-21.6,1.14,0,0,Winter,No Holiday,Yes,482366
268,17/12/2017,14,-3.2,26,3.1,1933,-20,1.07,0,0,Winter,No Holiday,Yes,175052
278,17/12/2017,15,-2.5,28,2,2000,-18.5,0.85,0,0,Winter,No Holiday,Yes,293524
256,17/12/2017,16,-2.7,31,2.3,2000,-17.5,0.54,0,0,Winter,No Holiday,Yes,757471
266,17/12/2017,17,-3.8,35,2.4,2000,-17,0.17,0,0,Winter,No Holiday,Yes,611185
204,17/12/2017,18,-4.7,37,1.8,2000,-17.2,0.01,0,0,Winter,No Holiday,Yes,518473
157,17/12/2017,19,-5.6,39,1.1,2000,-17.3,0,0,0,Winter,No Holiday,Yes,128237
166,17/12/2017,20,-6,42,0.8,2000,-16.8,0,0,0,Winter,No Holiday,Yes,480928
168,17/12/2017,21,-6.5,45,0.7,2000,-16.4,0,0,0,Winter,No Holiday,Yes,402533
172,17/12/2017,22,-6.6,50,0.6,1990,-15.3,0,0,0,Winter,No Holiday,Yes,338934
138,17/12/2017,23,-6.9,53,0.7,2000,-14.8,0,0,0,Winter,No Holiday,Yes,366741
151,18/12/2017,0,-5.9,50,0.6,2000,-14.6,0,0,0,Winter,No Holiday,Yes,761653
97,18/12/2017,1,-5.3,48,0.4,1664,-14.6,0,0,0,Winter,No Holiday,Yes,125871
38,18/12/2017,2,-5,65,0.4,990,-10.5,0,0,0.2,Winter,No Holiday,Yes,913489
32,18/12/2017,3,-5.3,76,1,767,-8.8,0,0.3,0.5,Winter,No Holiday,Yes,166168
29,18/12/2017,4,-5.4,81,0.7,270,-8.1,0,0,0.7,Winter,No Holiday,Yes,889904
27,18/12/2017,5,-5.3,81,0.9,923,-8,0,0,0.8,Winter,No Holiday,Yes,474218
45,18/12/2017,6,-5.2,85,0.9,271,-7.3,0,0.4,1.3,Winter,No Holiday,Yes,999796
96,18/12/2017,7,-5,85,0.7,186,-7.1,0,0,1.8,Winter,No Holiday,Yes,995121
146,18/12/2017,8,-4.6,86,1.2,508,-6.5,0,0,2,Winter,No Holiday,Yes,553808
52,18/12/2017,9,-4.3,89,1,59,-5.8,0,1.6,4,Winter,No Holiday,Yes,403041
36,18/12/2017,10,-3.7,87,1,541,-5.5,0.03,0,4.8,Winter,No Holiday,Yes,726478
44,18/12/2017,11,-2.9,85,1.2,243,-5,0.06,0,4.8,Winter,No Holiday,Yes,517775
62,18/12/2017,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes,286964
76,18/12/2017,13,-0.9,84,1.2,333,-3.2,0.09,0,5,Winter,No Holiday,Yes,168836
116,18/12/2017,14,0.5,76,0.9,364,-3.2,0.17,0,4.2,Winter,No Holiday,Yes,782582
137,18/12/2017,15,1.6,73,0.9,421,-2.7,0.6,0,3.2,Winter,No Holiday,Yes,990792
181,18/12/2017,16,1.8,76,0.8,410,-1.9,0.47,0,2.7,Winter,No Holiday,Yes,926206
175,18/12/2017,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,Winter,No Holiday,Yes,674941
281,18/12/2017,18,0,88,0.6,277,-1.7,0,0,2.7,Winter,No Holiday,Yes,961572
198,18/12/2017,19,1.3,65,1.1,1122,-4.5,0,0,2.7,Winter,No Holiday,Yes,438042
165,18/12/2017,20,3.3,65,3.2,1172,-2.6,0,0,2.7,Winter,No Holiday,Yes,570735
148,18/12/2017,21,2.8,73,2.4,831,-1.5,0,0,2.6,Winter,No Holiday,Yes,632218
160,18/12/2017,22,1.5,82,2.4,537,-1.2,0,0,2.6,Winter,No Holiday,Yes,303895
128,18/12/2017,23,0.1,81,2.9,551,-2.7,0,0,2.6,Winter,No Holiday,Yes,846228
142,20/12/2017,0,-6.5,63,1.5,1666,-12.3,0,0,2,Winter,No Holiday,Yes,713171
172,20/12/2017,1,-7.3,67,1.1,1593,-12.3,0,0,2,Winter,No Holiday,Yes,104637
108,20/12/2017,2,-7.8,68,0.9,1642,-12.6,0,0,2,Winter,No Holiday,Yes,537499
71,20/12/2017,3,-8.1,70,1.3,1557,-12.6,0,0,2,Winter,No Holiday,Yes,655750
38,20/12/2017,4,-8.5,73,1,1723,-12.4,0,0,2,Winter,No Holiday,Yes,985288
56,20/12/2017,5,-8.3,67,0.9,1566,-13.3,0,0,2,Winter,No Holiday,Yes,917039
97,20/12/2017,6,-8.2,66,0.9,1718,-13.4,0,0,2,Winter,No Holiday,Yes,294747
213,20/12/2017,7,-8.1,67,0.9,1737,-13.1,0,0,2,Winter,No Holiday,Yes,236643
466,20/12/2017,8,-7.8,65,1.1,1738,-13.2,0,0,2,Winter,No Holiday,Yes,691943
239,20/12/2017,9,-6.7,62,1.1,1749,-12.7,0.09,0,2,Winter,No Holiday,Yes,935231
162,20/12/2017,10,-5.4,56,1.1,1751,-12.8,0.28,0,2,Winter,No Holiday,Yes,938938
204,20/12/2017,11,-4.2,51,1.1,1772,-12.8,0.4,0,1.9,Winter,No Holiday,Yes,783849
209,20/12/2017,12,-3.2,49,1.3,1723,-12.4,0.53,0,1.9,Winter,No Holiday,Yes,754141
228,20/12/2017,13,-1.3,43,1,1777,-12.3,0.8,0,1.7,Winter,No Holiday,Yes,633376
243,20/12/2017,14,-0.5,44,1,1793,-11.2,0.71,0,1.7,Winter,No Holiday,Yes,783477
240,20/12/2017,15,-0.2,45,1,1852,-10.7,0.41,0,1.6,Winter,No Holiday,Yes,722688
225,20/12/2017,16,-0.5,48,1.1,1722,-10.1,0.12,0,1.6,Winter,No Holiday,Yes,176944
237,20/12/2017,17,-0.9,70,1.1,299,-5.6,0.02,0,2.2,Winter,No Holiday,Yes,597143
329,20/12/2017,18,-1.4,79,1.6,702,-4.5,0,0.1,2.2,Winter,No Holiday,Yes,496389
190,20/12/2017,19,-1.5,81,1.8,751,-4.3,0,0,2.2,Winter,No Holiday,Yes,130591
165,20/12/2017,20,-1.9,86,0.9,700,-3.9,0,0,2.4,Winter,No Holiday,Yes,247455
197,20/12/2017,21,-2,83,1.2,904,-4.5,0,0.1,2.4,Winter,No Holiday,Yes,532656
184,20/12/2017,22,-1.6,82,0.4,929,-4.2,0,0,2.3,Winter,No Holiday,Yes,210393
153,20/12/2017,23,-1.1,87,1.4,349,-2.9,0,0,2.2,Winter,No Holiday,Yes,175117
166,21/12/2017,0,-1.3,90,2,259,-2.7,0,0,2.2,Winter,No Holiday,Yes,238962
189,21/12/2017,1,-1.8,90,1.6,263,-3.2,0,0,2.2,Winter,No Holiday,Yes,617001
132,21/12/2017,2,-2.2,88,1.4,348,-3.9,0,0,2.2,Winter,No Holiday,Yes,731784
79,21/12/2017,3,-2.9,89,1.3,288,-4.4,0,0,2.2,Winter,No Holiday,Yes,360677
58,21/12/2017,4,-3.6,91,1.2,241,-4.8,0,0,2.2,Winter,No Holiday,Yes,753441
49,21/12/2017,5,-4.3,91,1.5,233,-5.5,0,0,2.2,Winter,No Holiday,Yes,106053
84,21/12/2017,6,-4.8,91,1.1,266,-6,0,0,2.2,Winter,No Holiday,Yes,625975
178,21/12/2017,7,-5.3,90,1.1,311,-6.6,0,0,2.2,Winter,No Holiday,Yes,754899
423,21/12/2017,8,-5.6,89,0.9,371,-7.1,0,0,2.2,Winter,No Holiday,Yes,805357
265,21/12/2017,9,-5.3,88,0.4,463,-6.9,0.21,0,2.2,Winter,No Holiday,Yes,121995
169,21/12/2017,10,-3,71,0.7,608,-7.5,0.67,0,2.1,Winter,No Holiday,Yes,328593
243,21/12/2017,11,-0.7,62,0.7,519,-7,0.77,0,2,Winter,No Holiday,Yes,724519
290,21/12/2017,12,1.9,40,2,1835,-10.3,1.04,0,1.9,Winter,No Holiday,Yes,911720
285,21/12/2017,13,3.2,42,1.8,1349,-8.5,1.08,0,1.8,Winter,No Holiday,Yes,704875
255,21/12/2017,14,4.3,47,2.3,953,-6,0.96,0,1.6,Winter,No Holiday,Yes,255817
316,21/12/2017,15,4.4,46,1.4,1113,-6.2,0.78,0,1,Winter,No Holiday,Yes,734730
301,21/12/2017,16,4.1,51,1.8,1112,-5.1,0.48,0,0.9,Winter,No Holiday,Yes,466308
366,21/12/2017,17,2.9,60,1.3,1193,-4.1,0.16,0,0.8,Winter,No Holiday,Yes,895220
531,21/12/2017,18,1.7,64,1.3,1140,-4.3,0,0,0.8,Winter,No Holiday,Yes,852878
355,21/12/2017,19,0.8,71,0.9,923,-3.8,0,0,0.8,Winter,No Holiday,Yes,617193
288,21/12/2017,20,0.2,72,0.7,990,-4.2,0,0,0.8,Winter,No Holiday,Yes,691928
248,21/12/2017,21,-0.4,74,0.6,1065,-4.4,0,0,0.8,Winter,No Holiday,Yes,608890
252,21/12/2017,22,-1.1,78,0.6,865,-4.4,0,0,0.8,Winter,No Holiday,Yes,218983
212,21/12/2017,23,-1.5,79,0.6,821,-4.6,0,0,0.8,Winter,No Holiday,Yes,137614
266,24/12/2017,0,5.6,78,0.6,196,2,0,0,0,Winter,Holiday,Yes,545287
251,24/12/2017,1,5.6,78,0.5,197,2,0,0,0,Winter,Holiday,Yes,216766
196,24/12/2017,2,5.4,80,0.9,190,2.2,0,0,0,Winter,Holiday,Yes,836164
149,24/12/2017,3,5.2,82,0.8,190,2.3,0,0,0,Winter,Holiday,Yes,893495
79,24/12/2017,4,5.2,82,0.7,189,2.3,0,0,0,Winter,Holiday,Yes,654727
44,24/12/2017,5,5.1,82,0.6,185,2.2,0,0,0,Winter,Holiday,Yes,607527
12,24/12/2017,6,4.9,84,1.3,159,2.4,0,0.1,0,Winter,Holiday,Yes,335611
3,24/12/2017,7,4.7,89,1.1,100,3,0,0,0,Winter,Holiday,Yes,436531
4,24/12/2017,8,4.6,91,1.7,95,3.2,0,0,0,Winter,Holiday,Yes,524721
3,24/12/2017,9,4.6,94,0.9,90,3.7,0,6.4,0,Winter,Holiday,Yes,690918
4,24/12/2017,10,4.8,96,0.6,87,4.2,0.04,0,0,Winter,Holiday,Yes,372680
9,24/12/2017,11,4.6,95,0.8,156,3.8,0.05,0,0,Winter,Holiday,Yes,475762
4,24/12/2017,12,4.1,91,0.8,404,2.7,0.07,9.5,0,Winter,Holiday,Yes,864448
7,24/12/2017,13,3.7,90,0.7,744,2.2,0.15,0,0,Winter,Holiday,Yes,859436
28,24/12/2017,14,3.3,90,2.5,561,1.8,0.19,0,0,Winter,Holiday,Yes,512374
38,24/12/2017,15,2.9,90,2,380,1.4,0.08,3.5,0,Winter,Holiday,Yes,696682
54,24/12/2017,16,2.3,91,3.3,270,0.9,0.07,0,0,Winter,Holiday,Yes,393282
104,24/12/2017,17,2.2,86,2.6,605,0,0.04,0,0,Winter,Holiday,Yes,536066
128,24/12/2017,18,1.9,82,4.3,699,-0.8,0.01,0.5,0,Winter,Holiday,Yes,766986
132,24/12/2017,19,1.1,68,4.4,695,-4.1,0,0,0,Winter,Holiday,Yes,509312
116,24/12/2017,20,0.6,67,3.3,506,-4.8,0,0,0,Winter,Holiday,Yes,608002
145,24/12/2017,21,0.4,69,3.5,477,-4.6,0,0,0,Winter,Holiday,Yes,306333
110,24/12/2017,22,0.2,69,2.7,565,-4.8,0,0,0,Winter,Holiday,Yes,463843
128,24/12/2017,23,0,63,3.2,884,-6.2,0,0,0,Winter,Holiday,Yes,864440
160,25/12/2017,0,-0.6,64,2.4,1010,-6.5,0,0,0,Winter,Holiday,Yes,997469
132,25/12/2017,1,-1.2,57,4.3,1429,-8.6,0,0,0,Winter,Holiday,Yes,118858
115,25/12/2017,2,-1.8,53,4.1,1825,-10.1,0,0,0,Winter,Holiday,Yes,734596
100,25/12/2017,3,-2.3,52,3.4,1947,-10.8,0,0,0,Winter,Holiday,Yes,769470
72,25/12/2017,4,-3,51,3.2,2000,-11.7,0,0,0,Winter,Holiday,Yes,922335
32,25/12/2017,5,-3.7,51,2.6,2000,-12.3,0,0,0,Winter,Holiday,Yes,562777
59,25/12/2017,6,-4.1,50,3,2000,-13,0,0,0,Winter,Holiday,Yes,124273
61,25/12/2017,7,-4.6,46,2.8,2000,-14.4,0,0,0,Winter,Holiday,Yes,444195
94,25/12/2017,8,-4.9,44,3,2000,-15.3,0,0,0,Winter,Holiday,Yes,681676
107,25/12/2017,9,-4.6,40,3.5,2000,-16.1,0.18,0,0,Winter,Holiday,Yes,603440
133,25/12/2017,10,-3.7,35,3.7,1937,-16.9,0.57,0,0,Winter,Holiday,Yes,659093
179,25/12/2017,11,-2.8,35,2.9,1984,-16.1,0.87,0,0,Winter,Holiday,Yes,675705
221,25/12/2017,12,-1.6,33,2.5,1874,-15.8,1.18,0,0,Winter,Holiday,Yes,874359
244,25/12/2017,13,-1.5,33,3.8,2000,-15.7,1.18,0,0,Winter,Holiday,Yes,465658
274,25/12/2017,14,-0.4,31,2,2000,-15.5,1.1,0,0,Winter,Holiday,Yes,165773
319,25/12/2017,15,0.4,28,2.5,2000,-16,0.9,0,0,Winter,Holiday,Yes,168594
272,25/12/2017,16,0.4,27,2,2000,-16.4,0.58,0,0,Winter,Holiday,Yes,258639
260,25/12/2017,17,-0.7,29,2,2000,-16.5,0.21,0,0,Winter,Holiday,Yes,718872
237,25/12/2017,18,-1.6,33,2,2000,-15.8,0,0,0,Winter,Holiday,Yes,532916
184,25/12/2017,19,-1.8,41,2.1,2000,-13.3,0,0,0,Winter,Holiday,Yes,937292
181,25/12/2017,20,-2.1,49,1.7,2000,-11.4,0,0,0,Winter,Holiday,Yes,361125
185,25/12/2017,21,-1.7,51,1.7,2000,-10.5,0,0,0,Winter,Holiday,Yes,722221
176,25/12/2017,22,-1.3,53,1.7,2000,-9.6,0,0,0,Winter,Holiday,Yes,600649
169,25/12/2017,23,-1,55,1.9,2000,-8.9,0,0,0,Winter,Holiday,Yes,778937
178,26/12/2017,0,-1.4,58,1,1880,-8.6,0,0,0,Winter,No Holiday,Yes,873087
127,26/12/2017,1,-1.5,62,1.3,2000,-7.8,0,0,0,Winter,No Holiday,Yes,288355
85,26/12/2017,2,-2.1,69,1,1995,-7,0,0,0,Winter,No Holiday,Yes,650439
72,26/12/2017,3,-2.6,70,1,1992,-7.3,0,0,0,Winter,No Holiday,Yes,815764
49,26/12/2017,4,-2.6,72,1.4,1929,-6.9,0,0,0,Winter,No Holiday,Yes,394316
65,26/12/2017,5,-2.9,77,0.8,1833,-6.3,0,0,0,Winter,No Holiday,Yes,966495
120,26/12/2017,6,-2.8,73,0.7,1906,-6.9,0,0,0,Winter,No Holiday,Yes,782099
296,26/12/2017,7,-2.9,73,1.9,1911,-7,0,0,0,Winter,No Holiday,Yes,639498
578,26/12/2017,8,-2.7,68,2.2,1919,-7.7,0,0,0,Winter,No Holiday,Yes,623216
293,26/12/2017,9,-2.8,52,2.9,1895,-11.3,0.16,0,0,Winter,No Holiday,Yes,567573
180,26/12/2017,10,-2.2,36,4.1,1930,-15.2,0.53,0,0,Winter,No Holiday,Yes,244558
250,26/12/2017,11,-2.1,28,4.9,1887,-18.2,0.87,0,0,Winter,No Holiday,Yes,230857
262,26/12/2017,12,-1.3,23,4,2000,-19.8,1.09,0,0,Winter,No Holiday,Yes,621752
262,26/12/2017,13,-2,15,4.7,1970,-25.2,1.18,0,0,Winter,No Holiday,Yes,977138
271,26/12/2017,14,-1.6,20,4.3,2000,-21.6,1.11,0,0,Winter,No Holiday,Yes,474854
246,26/12/2017,15,-1.9,17,5,2000,-23.7,0.93,0,0,Winter,No Holiday,Yes,827296
282,26/12/2017,16,-1.9,17,3.3,2000,-23.7,0.61,0,0,Winter,No Holiday,Yes,873674
350,26/12/2017,17,-3.6,20,3.7,2000,-23.3,0.23,0,0,Winter,No Holiday,Yes,460865
481,26/12/2017,18,-4.7,23,3.4,2000,-22.7,0.01,0,0,Winter,No Holiday,Yes,554872
317,26/12/2017,19,-5.4,27,3,2000,-21.5,0,0,0,Winter,No Holiday,Yes,431983
252,26/12/2017,20,-6.1,32,4.7,2000,-20.1,0,0,0,Winter,No Holiday,Yes,703461
220,26/12/2017,21,-6.6,39,3.2,2000,-18.2,0,0,0,Winter,No Holiday,Yes,150506
213,26/12/2017,22,-7.2,38,3.1,2000,-19.1,0,0,0,Winter,No Holiday,Yes,992173
156,26/12/2017,23,-7.5,37,3.1,2000,-19.7,0,0,0,Winter,No Holiday,Yes,521924
164,28/12/2017,0,-6.5,41,1.7,2000,-17.6,0,0,0,Winter,No Holiday,Yes,386685
169,28/12/2017,1,-6.6,39,1.4,2000,-18.2,0,0,0,Winter,No Holiday,Yes,753181
163,28/12/2017,2,-6.6,34,1.8,2000,-19.8,0,0,0,Winter,No Holiday,Yes,342734
86,28/12/2017,3,-6,32,2.5,2000,-20,0,0,0,Winter,No Holiday,Yes,754044
50,28/12/2017,4,-5.8,32,1.6,2000,-19.8,0,0,0,Winter,No Holiday,Yes,990310
61,28/12/2017,5,-5.7,28,1.2,2000,-21.3,0,0,0,Winter,No Holiday,Yes,632286
103,28/12/2017,6,-5.5,24,0.5,2000,-22.9,0,0,0,Winter,No Holiday,Yes,391592
257,28/12/2017,7,-5,31,0.5,2000,-19.5,0,0,0,Winter,No Holiday,Yes,368300
554,28/12/2017,8,-4.7,30,0.6,2000,-19.6,0,0,0,Winter,No Holiday,Yes,775654
326,28/12/2017,9,-4.3,38,0.7,1877,-16.5,0.04,0,0,Winter,No Holiday,Yes,511674
225,28/12/2017,10,-3.4,33,1.3,1863,-17.4,0.33,0,0,Winter,No Holiday,Yes,387813
288,28/12/2017,11,-2.1,34,1,1868,-15.8,0.65,0,0,Winter,No Holiday,Yes,387561
286,28/12/2017,12,-0.8,38,1,1686,-13.3,0.75,0,0,Winter,No Holiday,Yes,456411
301,28/12/2017,13,0.8,46,1.4,1598,-9.5,0.8,0,0,Winter,No Holiday,Yes,198465
311,28/12/2017,14,0.8,55,1.8,1132,-7.2,0.59,0,0,Winter,No Holiday,Yes,111345
303,28/12/2017,15,0.4,57,2.4,1179,-7.1,0.36,0,0,Winter,No Holiday,Yes,496986
390,28/12/2017,16,0.3,57,2.3,1204,-7.2,0.19,0,0,Winter,No Holiday,Yes,767902
407,28/12/2017,17,0.2,58,2,1159,-7.1,0.08,0,0,Winter,No Holiday,Yes,424202
552,28/12/2017,18,-0.6,62,1.6,1129,-6.9,0,0,0,Winter,No Holiday,Yes,157507
402,28/12/2017,19,-0.4,62,0.9,1103,-6.8,0,0,0,Winter,No Holiday,Yes,729599
319,28/12/2017,20,-0.3,62,1.3,1040,-6.7,0,0,0,Winter,No Holiday,Yes,749693
332,28/12/2017,21,-0.2,62,0.6,986,-6.6,0,0,0,Winter,No Holiday,Yes,381297
285,28/12/2017,22,0,63,1.3,968,-6.2,0,0,0,Winter,No Holiday,Yes,705972
